id,cityId,cityName,countryId,countryName,nameEn,nameRu,nameAr,description_en_title,description_en_description,description_ru_title,description_ru_description,infrastructure_en_title,infrastructure_en_description,infrastructure_ru_title,infrastructure_ru_description,images
ece77af1-0dee-4a3d-9f5f-6f374a285c46,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Dubai Science Park","Dubai Science Park","Dubai Science Park","","Dubai Science Park is a vibrant community teeming with innovation, making it a top choice for professionals and families alike. Nestled in the heart of Dubai, it offers a perfect blend of residential, business, and lifestyle facilities. The area boasts contemporary living spaces, lush green surroundings, and state-of-the-art amenities. Its commitment to sustainability and cutting-edge R&D opportunities make it an attractive hub for science and technology enthusiasts.  Dubai Science Park offers excellent transport connectivity. Buses provide frequent service, linking with the Red Line Metro for seamless travel to downtown Dubai and other key areas. Taxis are readily available, and major highways like Sheikh Mohammed Bin Zayed Road are nearby, ensuring smooth commutes. It's approximately 30 minutes to Dubai International Airport and 20 minutes to the Burj Khalifa, making it a convenient hub for residents.","","Dubai Science Park — это инновационное сообщество, объединяющее научный бизнес и комфортную жилую среду. Расположенный в районе Al Barsha South, он является домом для ведущих компаний в сфере науки, энергетики и экологии. Жилая часть района (например, комплексы Villa Lantana или Montrose) предлагает современные апартаменты в спокойной обстановке. Близость к таким достопримечательностям, как Сад Чудес (Miracle Garden), и наличие гипермаркетов и школ делают его привлекательным для семей и профессионалов. <br><br> Транспорт: Район удобно расположен вдоль улицы Umm Suqeim Road, что обеспечивает легкий выезд как на Al Khail Road, так и на Sheikh Mohammed Bin Zayed Road. Это позволяет добраться до пляжей Джумейры или Mall of the Emirates за 15 минут. Общественный транспорт представлен регулярными автобусными маршрутами, соединяющими район со станциями метро Красной линии.","Infrastructure","Dubai Science Park is a vibrant community with a well-rounded infrastructure. It features the City Centre Me'aisem for shopping and dining, and is close to GEMS Metropole School for quality education. Mediclinic Parkview Hospital ensures premium healthcare services. For leisure, you have Al Barsha Park and Sports City nearby. With a balanced mix of residential and commercial spaces, it's perfect for both work and play in the heart of Dubai.","Infrastructure","Dubai Science Park is a vibrant community with a well-rounded infrastructure. It features the City Centre Me'aisem for shopping and dining, and is close to GEMS Metropole School for quality education. Mediclinic Parkview Hospital ensures premium healthcare services. For leisure, you have Al Barsha Park and Sports City nearby. With a balanced mix of residential and commercial spaces, it's perfect for both work and play in the heart of Dubai.","{https://files.alnair.ae/uploads/2024/10/bf/21/bf2108ec894d272bad863f62555487a6.jpg;https://files.alnair.ae/uploads/2024/10/b5/e6/b5e6d61da180208d97a5dc96bd5137ae.jpg;https://files.alnair.ae/uploads/2024/10/07/63/0763f82045032281cd553a393eeb0a9c.jpg;https://files.alnair.ae/uploads/2024/10/a4/ce/a4ce05ab62358fadf7445f79b1c838ed.jpg;https://files.alnair.ae/uploads/2024/10/c7/4e/c74e2229e7379fc2e78576b99d7e47e1.jpg;https://files.alnair.ae/uploads/2024/10/55/00/55007811b7de24e3712d16d39657604b.jpg;https://files.alnair.ae/uploads/2024/10/73/85/738577bbc7cf51bc91923b08abfdc7aa.jpg;https://files.alnair.ae/uploads/2024/10/2d/02/2d0295830ae4330ba9a3e8cf6a7c5036.jpg;https://files.alnair.ae/uploads/2024/10/5e/ae/5eae7cbf1560635262793f6f88e803cd.jpg;https://files.alnair.ae/uploads/2024/10/8b/d3/8bd3786252efc1824a53bc7c403d5892.jpg;https://files.alnair.ae/uploads/2024/10/ce/60/ce60e156a839e150c0a18f512bed7b3c.jpg;https://files.alnair.ae/uploads/2024/10/c2/f5/c2f52ee19e18f8fd7f2419b1f7b9836d.jpg;https://files.alnair.ae/uploads/2024/10/fd/ab/fdabf86b38a76de974bab461f005a5f5.jpg;https://files.alnair.ae/uploads/2024/10/23/29/2329581e1743e8c62fb9387fed3dbe8d.jpg;https://files.alnair.ae/uploads/2024/10/cd/b6/cdb6b5ce87817f885ce3a1b2dc8b8633.jpg;https://files.alnair.ae/uploads/2024/10/6c/2c/6c2c67ed3df1ca5d5c289e45cfc1cef4.jpg;https://files.alnair.ae/uploads/2024/10/c6/6b/c66bcca968ded86a6539527a8245bfaf.jpg}"
76cf3b16-a89f-4235-8b85-10df4d126530,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Dubai Silicon Oasis","Dubai Silicon Oasis","Dubai Silicon Oasis","","Dubai Silicon Oasis is a vibrant free zone offering a unique blend of technology, innovation, and community living. Known for its modern infrastructure, it boasts a range of residential options, business amenities, and educational institutions. The area is family-friendly, with ample green spaces, retail outlets, and dining options. Its strategic location and dynamic environment make it a sought-after destination for both residents and visitors.  Dubai Silicon Oasis boasts excellent transport connectivity, making commuting a breeze. While the metro isn't directly within the area, numerous bus lines bridge the gap to nearby stations. Taxis are readily available, and cycling paths enhance local transit. Situated near major highways like Sheikh Mohammed Bin Zayed Road, it offers easy access to downtown Dubai and attractions like Burj Khalifa. The airport is just a 15-minute drive away, ensuring quick travel links.","","Dubai Silicon Oasis (DSO) — это технологический парк и популярный жилой район, спроектированный как «умный город». Это полностью самодостаточное сообщество, где расположены штаб-квартиры технологических компаний, университеты (например, RIT Dubai) и школы. DSO славится своей доступностью и отличной инфраструктурой: здесь есть торговый центр Silicon Central, парки, теннисные корты и озеро. Это молодежный и мультикультурный район, идеально подходящий для стартаперов, студентов и молодых семей. <br><br> Транспорт: Расположенный на пересечении Sheikh Mohammed Bin Zayed Road (E311) и Dubai-Al Ain Road (E66), район обеспечивает быстрый доступ как к центру Дубая (20 минут), так и к академическому городку. Хотя район пока не подключен к метро (планируется в рамках будущей «Синей линии»), здесь работает отличная сеть автобусов, доставляющих пассажиров к станции метро Centrepoint (Rashidiya). Аэропорт Дубая находится всего в 15 минутах езды.","Infrastructure","Dubai Silicon Oasis is a vibrant community featuring innovative infrastructure. It boasts the Silicon Central Mall for shopping delights and Gems Wellington Academy for quality education. Healthcare needs are met at Fakeeh University Hospital. For relaxation, residents enjoy Silicon Park with lush green spaces and community facilities. The area also offers a variety of retail stores and convenient access to sports complexes, ensuring a dynamic lifestyle.","Infrastructure","Dubai Silicon Oasis is a vibrant community featuring innovative infrastructure. It boasts the Silicon Central Mall for shopping delights and Gems Wellington Academy for quality education. Healthcare needs are met at Fakeeh University Hospital. For relaxation, residents enjoy Silicon Park with lush green spaces and community facilities. The area also offers a variety of retail stores and convenient access to sports complexes, ensuring a dynamic lifestyle.","{https://files.alnair.ae/uploads/2024/10/6c/16/6c1697a00e2dc29f2f34a6b06d7465d2.jpg;https://files.alnair.ae/uploads/2024/10/fc/30/fc30575f472f58eb41cfcf65f33b829d.jpg;https://files.alnair.ae/uploads/2024/10/c9/f2/c9f2f1bd6facb9cc91f690114d2b6665.jpg;https://files.alnair.ae/uploads/2024/10/18/52/185275f78c30beeb27391a69daea5460.jpg;https://files.alnair.ae/uploads/2024/10/3b/f0/3bf06e05b1ce8f6996c777ef486d7b3e.jpg;https://files.alnair.ae/uploads/2024/10/5a/c2/5ac261aa93ab5045670afea7fb9448f2.jpg;https://files.alnair.ae/uploads/2024/10/fd/61/fd61aa20033d35ab933a33a476aef430.jpg;https://files.alnair.ae/uploads/2024/10/d9/04/d9044bedd42c3dd13d6e44ec8d2d8fb8.jpg;https://files.alnair.ae/uploads/2024/10/8d/f4/8df445014007f99ddf05f16a30611790.jpg;https://files.alnair.ae/uploads/2024/10/94/62/9462c7a80478586cf05b02add8131cae.jpg;https://files.alnair.ae/uploads/2024/10/45/1f/451f47386f1090478a1a9787030e78c2.jpg;https://files.alnair.ae/uploads/2024/10/7b/3d/7b3db32bb13b43c3019bf1d1acc2f7b0.jpg;https://files.alnair.ae/uploads/2024/10/31/00/3100e743ba28797f0ab5e89a8581a26b.jpg;https://files.alnair.ae/uploads/2024/10/47/de/47de84dd3659161b72ec3075e0be1345.jpg;https://files.alnair.ae/uploads/2024/10/23/2f/232fc6e7e96c7ba0b4c206f6b1c844d8.jpg;https://files.alnair.ae/uploads/2024/10/97/e9/97e95362c8d37679e3f2857164c1fd96.jpg;https://files.alnair.ae/uploads/2024/10/ac/a5/aca58775ebf8dd60405fd7f1f39d7889.jpg;https://files.alnair.ae/uploads/2024/10/d7/79/d779afc877e1a8da35d9e2885a80413e.jpg;https://files.alnair.ae/uploads/2024/10/a2/79/a279e506e13299a9c8b76811e073269b.jpg;https://files.alnair.ae/uploads/2024/10/a1/d1/a1d1f39edef67ebe3005ca70ea47bc76.jpg}"
80f6249a-511c-48df-915a-81be01512901,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Dubai South","Dubai South","Dubai South","","","","","","","","",""
b7ef3610-ae59-4979-8c07-55a527feeae0,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Dubai Sports City","Dubai Sports City","Dubai Sports City","","Dubai Sports City is a vibrant community designed for sports enthusiasts and families alike. It boasts world-class sports facilities, including cricket stadiums, golf courses, and academies for various disciplines. With lush green spaces, a warm community feel, and modern amenities, it offers a balanced lifestyle. Its strategic location provides easy access to the city, making it an attractive place to live and visit.  Dubai Sports City boasts convenient transportation options. While there isn't a metro station within the district, nearby stations are accessible via frequent bus services. Taxis are readily available, and the area's proximity to major highways, such as Sheikh Mohammed Bin Zayed Road, ensures a smooth drive to downtown Dubai or Dubai International Airport, both approximately 25 minutes away. Cycling paths enhance local mobility, making travel efficient and accessible.","","Dubai Sports City — это уникальное сообщество, созданное для тех, кто не мыслит своей жизни без движения и спорта. Это не просто жилой район, а настоящий спортивный хаб, где расположены Международный стадион для крикета, академия футбола, регби-парк и знаменитое поле для гольфа The Els Club. Жилые комплексы, такие как Canal Residence West и Victory Heights, предлагают широкий выбор жилья: от современных квартир на набережной до роскошных вилл с видом на зеленые фервеи. Район славится своей активной семейной атмосферой, множеством открытых площадок и демократичными ценами на аренду. <br><br> Транспорт: Dubai Sports City предлагает удобные варианты перемещения, особенно для владельцев автомобилей. Район имеет прямой выезд на скоростное шоссе Sheikh Mohammed Bin Zayed Road, что позволяет добраться до Dubai Marina или Al Barsha за 15–20 минут. Хотя в самом районе нет станции метро, курсируют регулярные автобусы (маршруты F), доставляющие жителей к ближайшей станции метро Mall of the Emirates. Аэропорт Дубая находится в 25 минутах езды. Также район популярен среди велосипедистов благодаря широким дорожкам.","Infrastructure","Dubai Sports City is the epitome of vibrant living, offering residents access to top-notch facilities. Shop at the proximity-friendly City Centre Me'aisem or explore fitness at ICC Academy and Els Golf Club. Education shines at Victory Heights Primary School. For health, head to Medcare Medical Centre. Enjoy leisurely strolls in the beautifully landscaped parks or stay active at the Sports Park. Dubai Sports City seamlessly blends convenience with a dynamic lifestyle.","Infrastructure","Dubai Sports City is the epitome of vibrant living, offering residents access to top-notch facilities. Shop at the proximity-friendly City Centre Me'aisem or explore fitness at ICC Academy and Els Golf Club. Education shines at Victory Heights Primary School. For health, head to Medcare Medical Centre. Enjoy leisurely strolls in the beautifully landscaped parks or stay active at the Sports Park. Dubai Sports City seamlessly blends convenience with a dynamic lifestyle.","{https://files.alnair.ae/uploads/2024/10/6c/cf/6ccfb6df7682a8405740a8a422e220d0.jpg;https://files.alnair.ae/uploads/2024/10/54/10/541012f1a2dc4dc213aa9064f5e2effa.jpg;https://files.alnair.ae/uploads/2024/10/17/71/1771a9054d2204be449edd09b2ef0d71.jpg;https://files.alnair.ae/uploads/2024/10/db/69/db69ee72c9f542cb44405833b33e3028.jpg;https://files.alnair.ae/uploads/2024/10/3b/77/3b771bb02d03d16c716a2bebc7aff840.jpg;https://files.alnair.ae/uploads/2024/10/de/b2/deb2781bcc0fa820b88144b69f44985d.jpg;https://files.alnair.ae/uploads/2024/10/49/81/498162c9af39d54a09bac297b56a2389.jpg;https://files.alnair.ae/uploads/2024/10/65/a8/65a8fd10ffeeee218a1ec805de5add40.jpg;https://files.alnair.ae/uploads/2024/10/10/d9/10d9d005e617d514a1c31c3fdcc42a81.jpg;https://files.alnair.ae/uploads/2024/10/d0/b8/d0b828577ce97fb94cf051dcd4fc6506.jpg;https://files.alnair.ae/uploads/2024/10/38/97/38970b32b56423943dba9be190e82d19.jpg;https://files.alnair.ae/uploads/2024/10/10/d7/10d764a4170cd4a89f58c119df871704.jpg;https://files.alnair.ae/uploads/2024/10/60/87/6087173d5f985e893406301135c2e751.jpg;https://files.alnair.ae/uploads/2024/10/3c/55/3c5573ede275c3a0d6c946fdff287d30.jpg;https://files.alnair.ae/uploads/2024/10/df/4a/df4a297877c8e66af004c09b6bb04aa6.jpg;https://files.alnair.ae/uploads/2024/10/bc/40/bc4073ad0bfc34674b00b3740b9d6a94.jpg;https://files.alnair.ae/uploads/2024/10/fb/43/fb4370eb0ca74f6647129324512ecfbe.jpg}"
b3335ed1-ae38-4626-8007-9c0bf5c5ed8c,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Dubai Studio City","Dubai Studio City","Dubai Studio City","","Dubai Studio City is a vibrant district known for its modern infrastructure and creative energy. Perfect for young professionals and families, it boasts state-of-the-art studios, lush green spaces, and close proximity to key attractions. With a dynamic community, world-class amenities, and thriving entertainment options, Dubai Studio City offers a balanced lifestyle, making it an attractive destination for residents and visitors alike.  Dubai Studio City offers reliable transport accessibility. While there is no metro station directly in the area, residents benefit from a well-connected network of buses and taxis. Cyclists can enjoy dedicated bike lanes, and the community’s proximity to major highways like Sheikh Mohammed Bin Zayed Road ensures easy access to downtown Dubai and key destinations like Burj Khalifa, just 25 minutes away, and Dubai International Airport, approximately a 30-minute drive.","","Dubai Studio City — это динамичный район, являющийся центром телерадиовещания и кинопроизводства в регионе. Здесь современные коммерческие здания с офисами медиа-компаний соседствуют с уютными жилыми комплексами, такими как Glitz. Район привлекает молодых профессионалов своей креативной энергией, современным дизайном и спокойной обстановкой. Обилие зеленых зон, включая большой парк для выгула собак, делает его популярным и среди владельцев домашних животных. Близость к Motor City позволяет жителям пользоваться развитой инфраструктурой соседнего района, включая автодром и торговые центры. <br><br> Транспорт: Район стратегически расположен между Hessa Street и Umm Suqeim Road, что обеспечивает отличную связь с остальной частью города. Автомобилисты могут добраться до центра Дубая и Бурдж-Халифы за 25 минут, а до международного аэропорта — за 30 минут. Общественный транспорт представлен надежной сетью автобусов RTA, которые связывают Studio City со станцией метро Mall of the Emirates, обеспечивая бесперебойный доступ к ключевым точкам города.","Infrastructure","Dubai Studio City offers a vibrant community with top-tier amenities. Nearby is the City Centre Me'aisem for shopping, dining, and entertainment, while GEMS Metropole School and Victory Heights Primary School serve educational needs. For healthcare, Mediclinic Parkview Hospital is close. Residents enjoy the lush Arabian Ranches Golf Club, and Dubai Miracle Garden. The locale is perfect for families, professionals, and creatives alike.","Infrastructure","Dubai Studio City offers a vibrant community with top-tier amenities. Nearby is the City Centre Me'aisem for shopping, dining, and entertainment, while GEMS Metropole School and Victory Heights Primary School serve educational needs. For healthcare, Mediclinic Parkview Hospital is close. Residents enjoy the lush Arabian Ranches Golf Club, and Dubai Miracle Garden. The locale is perfect for families, professionals, and creatives alike.","{https://files.alnair.ae/uploads/2024/10/81/77/817712922cbcedaa1474f43939705d9a.jpg;https://files.alnair.ae/uploads/2024/10/f9/76/f976203ba2833eef57a6f2ca00b3287f.jpg;https://files.alnair.ae/uploads/2024/10/34/44/3444b79b3b3d7bb8c919694d68f551ed.jpg;https://files.alnair.ae/uploads/2024/10/f4/6c/f46cf82abf4f6b664a66650aae77c0bb.jpg;https://files.alnair.ae/uploads/2024/10/b5/2f/b52f041f547d454f70a30c606865ba6f.jpg;https://files.alnair.ae/uploads/2024/10/0b/3a/0b3ac08f5b14241436551c82b62924ed.jpg;https://files.alnair.ae/uploads/2024/10/99/1c/991c853bedb9cad09fa8268113928078.jpg;https://files.alnair.ae/uploads/2024/10/d9/f6/d9f6bfee5707a9c9d9d75ef121622962.jpg;https://files.alnair.ae/uploads/2024/10/27/37/2737a8ad3ac94180dfa456af7ad2f86f.jpg;https://files.alnair.ae/uploads/2024/10/f5/69/f56942619943461e19db20256201367f.jpg;https://files.alnair.ae/uploads/2024/10/78/12/7812936d5057eb78ba5aeac346afbf2e.jpg;https://files.alnair.ae/uploads/2024/10/7e/9e/7e9e830be9392421f3baae7803b9e43a.jpg}"
9d07dcaf-7c66-47ea-a488-e5fd07eb4e47,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Dubai Water Canal","Dubai Water Canal","Dubai Water Canal","","","","","","","","",""
4cea2bb7-9d75-4bc2-8967-efbc2efefe48,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Dubailand","Dubailand","Dubailand","","Dubai Land is an expansive and vibrant district known for its dynamic blend of residential, entertainment, and leisure options. With attractions like IMG Worlds of Adventure and Dubai Sports City, it offers endless fun for families and thrill-seekers alike. The community boasts lush parks, modern amenities, and convenient access to major highways. Its diverse housing options and lively atmosphere make Dubai Land a sought-after destination for residents and visitors.  Dubai Land boasts excellent transport links, ensuring seamless connectivity. While the metro isn't directly available, frequent buses and readily available taxis provide easy access to key areas. The district is strategically positioned near major highways, making downtown Dubai and iconic attractions like the Burj Khalifa just 20-30 minutes away. Dubai International Airport is approximately a 25-minute drive, enhancing its appeal for both residents and visitors alike.","","Dubailand — это один из самых масштабных районов Дубая, представляющий собой целый город развлечений и жилых сообществ. Он объединяет в себе разнообразные зоны: от элитных вилл в The Villa и Al Barari до доступных таунхаусов в Villanova. Район известен своими достопримечательностями, такими как крытый парк аттракционов IMG Worlds of Adventure, курорт Al Habtoor Polo Resort и сезонная ярмарка Global Village. Это идеальное место для семей, ищущих просторное жилье, школы с большими кампусами и развитую развлекательную инфраструктуру вдали от городской тесноты. <br><br> Транспорт: Dubailand спроектирован с расчетом на автомобилистов, предлагая прямой доступ к главным транспортным артериям ОАЭ — Emirates Road (E611) и Sheikh Mohammed Bin Zayed Road (E311). Это позволяет избегать многих городских пробок. Поездка до Downtown Dubai занимает 20–30 минут, а до международного аэропорта Дубая — около 25 минут. Для тех, кто пользуется общественным транспортом, доступны автобусные маршруты и такси, связывающие район с ближайшими станциями метро.","Infrastructure","Dubai Land boasts a vibrant infrastructure with landmarks like the massive Dubai Outlet Mall for shopping enthusiasts. Families appreciate the proximity of GEMS FirstPoint School and IMG Worlds of Adventure for fun-filled weekends. Health services are well-catered by Mediclinic Parkview. Outdoor lovers will enjoy Al Habtoor Polo Resort & Club and Dubailand Community Centre's lush parks. With seamless connectivity and cultural gems, it’s a dream locale for all.","Infrastructure","Dubai Land boasts a vibrant infrastructure with landmarks like the massive Dubai Outlet Mall for shopping enthusiasts. Families appreciate the proximity of GEMS FirstPoint School and IMG Worlds of Adventure for fun-filled weekends. Health services are well-catered by Mediclinic Parkview. Outdoor lovers will enjoy Al Habtoor Polo Resort & Club and Dubailand Community Centre's lush parks. With seamless connectivity and cultural gems, it’s a dream locale for all.","{https://files.alnair.ae/uploads/2024/11/67/96/6796ffdb2f5e9862024ca1fb29933dac.jpg;https://files.alnair.ae/uploads/2024/11/95/86/9586bb9ccc64bf441b312d626f93185b.jpg;https://files.alnair.ae/uploads/2024/11/0b/f1/0bf1506f0266fd4cb4edd73582106274.jpg;https://files.alnair.ae/uploads/2024/11/8b/cc/8bccb33fe85165677dae84a5228fc5bc.jpg;https://files.alnair.ae/uploads/2024/11/42/95/42954dadc431c1c3ba9083529f9b16cd.jpg;https://files.alnair.ae/uploads/2024/11/4e/0b/4e0bc9724efe537058f4fde7954bac0a.jpg;https://files.alnair.ae/uploads/2024/11/2b/f7/2bf7ccb89e7df4f92537fc3aa7129bb6.jpg;https://files.alnair.ae/uploads/2024/11/83/9b/839b7b7002a92b985496abb73d3701ac.jpg}"
6cb38444-0bbf-4d87-a426-5cfd1a4fef5f,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Emaar Beachfront","Emaar Beachfront","Emaar Beachfront","","","","","","","","",""
4e5de886-e236-402a-94e5-d16fc1d2533d,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Emaar South","Emaar South","Emaar South","","","","","","","","",""
fc5f0eb6-b51a-4f5f-8edc-8de4e98bcad9,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Expo City Dubai","Expo City Dubai","Expo City Dubai","","","","","","","","",""
b8685129-8357-4e51-809f-84df911a5bad,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Expo Living","Expo Living","Expo Living","","","","","","","","",""
4f61a39c-cb13-44cc-af39-3744cd4bb8b6,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Ghantoot","Ghantoot","Ghantoot","","","","","","","","",""
2c6c46e3-e3a5-4a07-bd8c-f08c86c11fe0,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Grand Polo Club and Resort","Grand Polo Club and Resort","Grand Polo Club and Resort","","","","","","","","",""
1f0c6c72-1224-464e-952b-24c9498c7636,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Greenwood","Greenwood","Greenwood","","","","","","","","",""
38cfcc55-53e5-4fde-a884-6f1f70f16e40,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Hayat Islands, Ras Al Khaimah","Hayat Islands, Ras Al Khaimah","Hayat Islands, Ras Al Khaimah","","","","","","","","",""
830ed1a5-537f-4819-89da-58ddb4e57b03,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Hudayriyat Island","Hudayriyat Island","Hudayriyat Island","","","","","","","","",""
4544f95f-b776-4d8b-9307-2b910d042629,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","International City","International City","International City","","International City in Dubai offers a vibrant mosaic of cultures and architecture. Famous for its themed clusters like China, Persia, and France, it provides affordable living with a cosmopolitan flair. Residents enjoy diverse dining, bustling markets, and serene green spaces. Its strategic location and budget-friendly accommodations make it ideal for both families and young professionals seeking cultural diversity and urban convenience.  International City in Dubai offers excellent transport connectivity with frequent bus services linking to the nearby Rashidiya Metro station. While there is no direct metro line, taxis and ride-sharing options are readily available. Major highways like Sheikh Mohammed Bin Zayed Road are easily accessible, ensuring smooth travel to key destinations like Downtown Dubai and Burj Khalifa. Dubai International Airport is just a 20-minute drive away, making commuting convenient and efficient.","","International City — это колоритный и бюджетный район Дубая, известный своей уникальной архитектурной концепцией. Жилые кластеры здесь стилизованы под архитектуру разных стран: Китая, Англии, Франции, России, Персии и других. Сердцем района является знаменитый Dragon Mart — крупнейший китайский торговый хаб за пределами материкового Китая. Район предлагает очень доступное жилье, разнообразие недорогих ресторанов аутентичной кухни и оживленную атмосферу. Озеро Al Warsan добавляет природного спокойствия этому густонаселенному сообществу. <br><br> Транспорт: International City имеет стратегическое расположение рядом с шоссе Sheikh Mohammed Bin Zayed Road и Ras Al Khor Road. Хотя район исторически известен плотным движением, недавние дорожные улучшения облегчили ситуацию. Прямой линии метро нет, но налажено частое автобусное сообщение с конечной станцией метро Centrepoint (ранее Rashidiya). Аэропорт Дубая находится всего в 15–20 минутах езды, что делает район удобным для частых путешественников.","Infrastructure","Nestled in Dubai, International City offers a vibrant living experience. Explore Dragon Mart for dynamic shopping, while families appreciate options like GEMS Founders School. Healthcare is covered with Mediclinic City Hospital nearby. Enjoy nature at Warsan Lake and unwind in verdant parks. For fitness enthusiasts, multiple sports facilities ensure an active lifestyle. This multicultural hub is perfect for those seeking convenience and community spirit.","Infrastructure","Nestled in Dubai, International City offers a vibrant living experience. Explore Dragon Mart for dynamic shopping, while families appreciate options like GEMS Founders School. Healthcare is covered with Mediclinic City Hospital nearby. Enjoy nature at Warsan Lake and unwind in verdant parks. For fitness enthusiasts, multiple sports facilities ensure an active lifestyle. This multicultural hub is perfect for those seeking convenience and community spirit.","{https://files.alnair.ae/uploads/2024/10/df/4a/df4ae1b1d73c708701e343333ac71946.jpg;https://files.alnair.ae/uploads/2024/10/ef/ae/efae1666554fe70efbabf4ca8a4edc03.jpg;https://files.alnair.ae/uploads/2024/10/c6/26/c62612b927814cacaed8d53e2680e6f6.jpg;https://files.alnair.ae/uploads/2024/10/3f/c3/3fc3cc6cea38929f482ccf4bb58b2b75.jpg;https://files.alnair.ae/uploads/2024/10/65/18/6518638c3281640035db5418cc6b3aea.jpg;https://files.alnair.ae/uploads/2024/10/f9/9d/f99de231f7ccd5ed4268f0c9eab8aae4.jpg;https://files.alnair.ae/uploads/2024/10/aa/5f/aa5f55b5b543f5d69423e648590cf542.jpg;https://files.alnair.ae/uploads/2024/10/d3/68/d3684c7a7b340dfa78c3daadcd1216a5.jpg;https://files.alnair.ae/uploads/2024/10/2d/4a/2d4ad50e93d4072e6f053c742b362098.jpg;https://files.alnair.ae/uploads/2024/10/4c/6b/4c6b6b836a825aabe87d5a096e86247c.jpg;https://files.alnair.ae/uploads/2024/10/57/2d/572df80ab447175f318d7b386eaa46a9.jpg}"
32667dbd-2bde-40d2-9cc7-10bef03e51ea,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","International City Phase 2","International City Phase 2","International City Phase 2","","","","","","","","",""
f4ebfef6-c6b2-4e58-b610-3dd9dcc23bf3,191ac941-212a-4136-b305-e38d7e55aea5,"Dubai",4cb49e99-dc24-497d-97aa-6dde42025896,"United Arab Emirates","Jebel Ali","Jebel Ali","Jebel Ali","","","","","","","","",""
